dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,8,8,67108864,-1,0.200561,10707409033.544977,0.093393,0.220613
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,8,8,67108864,-1,0.199116,10785066160.697596,0.092721,0.217813
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,8,8,67108864,-1,0.196618,10922124911.583302,0.091557,0.287008
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,8,8,67108864,-1,0.198229,10833361495.289820,0.092307,0.221446
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,8,8,67108864,-1,0.197459,10875566611.780008,0.091949,0.221107
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,8,8,67108864,-1,0.196510,10928129405.782881,0.091507,0.225159
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,8,8,67108864,-1,0.196331,10938079321.323978,0.091424,0.212282
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,8,8,67108864,-1,0.195984,10957455161.947910,0.091262,0.213413
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.196308,10939343572.898766,0.091413,0.244379
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.195640,10976686592.481951,0.091102,0.254182
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.198289,10830057736.867531,0.092336,0.242379
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.197963,10847880036.008760,0.092184,0.240944
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.199684,10754418938.884100,0.092985,0.241529
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,16,16,67108864,-1,0.198747,10805128355.248619,0.092549,0.238572
