dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185189,11596175974.931906,0.086235,0.285172
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185144,11598960900.760027,0.086215,0.285861
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185136,11599493381.010843,0.086211,0.284258
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185204,11595207203.173422,0.086243,0.281253
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185171,11597269142.557901,0.086227,0.288567
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185178,11596854402.604914,0.086230,0.283787
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185129,11599923607.224226,0.086207,0.281964
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185164,11597738388.731749,0.086224,0.281504
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185144,11599002962.053507,0.086214,0.295160
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185092,11602253119.229004,0.086190,0.280831
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185113,11600922811.216383,0.086200,0.280542
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185224,11593975931.099876,0.086252,0.283518
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185179,11596792289.728210,0.086231,0.281523
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185081,11602969565.308596,0.086185,0.288606
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185162,11597874104.480301,0.086223,0.278828
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,1,1,67108864,-1,0.185186,11596390005.513863,0.086234,0.288547
NVIDIA A100-SXM4-40GB,[GPU] RTX_blocks,32,2,2,67108864,-1,0.238382,9008595082.497456,0.111005,0.286553
