dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013943,77010500340.020233,0.012985,0.234307
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013949,76977313934.052063,0.012991,0.226182
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013943,77009889321.111420,0.012985,0.236030
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013964,76891209197.349274,0.013005,0.235729
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013951,76966152926.106812,0.012993,0.234998
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013939,77034190063.158188,0.012981,0.235660
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013945,77000719934.743546,0.012987,0.228756
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013967,76877590152.800217,0.013008,0.231361
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013941,77020462369.260437,0.012984,0.233786
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013929,77084558038.749588,0.012973,0.226923
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013951,76963159316.598267,0.012993,0.228175
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013945,76998992689.959183,0.012987,0.231201
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013940,77028218837.237366,0.012982,0.231972
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013952,76959403165.911743,0.012994,0.236010
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013948,76981082360.167023,0.012990,0.228465
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,2,0.013955,76943598734.392441,0.012997,0.233175
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013942,77014266748.235901,0.012985,0.224829
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013953,76955810440.484329,0.012994,0.238846
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013935,77054076228.218323,0.012978,0.230409
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013965,76887843363.943054,0.013006,0.235930
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013936,77047711749.330429,0.012979,0.235168
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013948,76983514138.234756,0.012990,0.227474
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013968,76872356976.890640,0.013009,0.231150
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013947,76988383419.728958,0.012989,0.235469
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013932,77069773090.293076,0.012975,0.225239
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013937,77040120042.915298,0.012980,0.231271
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013937,77043219808.972214,0.012980,0.229878
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013948,76984230015.594040,0.012990,0.229869
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013954,76948957313.358536,0.012996,0.230400
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013947,76986656728.348114,0.012989,0.232363
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013939,77031159537.135941,0.012982,0.228747
NVIDIA GeForce RTX 4090,LCA,16,2,0,67108864,1,0.013942,77012502021.595383,0.012985,0.227614
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013964,76891603034.867493,0.013005,0.231301
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013942,77013602990.816498,0.012985,0.232574
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013931,77073371188.619080,0.012975,0.229809
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013919,77142110787.743317,0.012963,0.233195
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013960,76913890308.351974,0.013002,0.228736
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013936,77048101919.107895,0.012979,0.227243
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013954,76946259525.261154,0.012996,0.229197
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013935,77051708540.348297,0.012978,0.232504
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013948,76979856002.232742,0.012990,0.244446
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013939,77033763139.845810,0.012981,0.227404
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013929,77084737476.955460,0.012973,0.224938
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013945,76997170741.334213,0.012987,0.227914
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013941,77020088285.634476,0.012984,0.227905
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013934,77061844742.759888,0.012977,0.232684
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013935,77054803965.528671,0.012978,0.236851
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,4,0.013943,77010231701.202194,0.012985,0.233295
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013931,77074035976.691452,0.012975,0.248824
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013940,77025510219.144333,0.012983,0.231522
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013945,76999603535.965424,0.012987,0.228836
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013947,76987541121.574615,0.012989,0.237383
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013931,77075856288.437744,0.012974,0.227343
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013937,77042618814.427933,0.012980,0.232824
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013950,76970630622.064392,0.012992,0.230569
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013928,77091884018.754852,0.012972,0.228966
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013937,77044775057.679169,0.012979,0.229388
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013937,77043172361.693604,0.012980,0.232924
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013956,76937588969.054260,0.012998,0.239306
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013938,77038138010.330597,0.012981,0.230790
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013934,77059128485.250656,0.012977,0.231712
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013954,76947474295.319489,0.012996,0.234047
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013938,77039461111.191437,0.012980,0.227995
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,2,0.013955,76944103534.325684,0.012996,0.234628
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013949,76977924436.142914,0.012991,0.232133
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013939,77031765623.264893,0.012982,0.228405
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013947,76986330350.266556,0.012989,0.231852
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013939,77033647186.183060,0.012981,0.235339
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013939,77032266310.304245,0.012982,0.236240
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013946,76992637306.975525,0.012988,0.231321
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013963,76896739045.449326,0.013004,0.230530
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013965,76889066791.918930,0.013006,0.236812
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013954,76948305199.094040,0.012996,0.241721
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013935,77054919982.892014,0.012978,0.237573
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013950,76971788278.042984,0.012992,0.236280
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013951,76966152926.106812,0.012993,0.234607
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013950,76971235756.073013,0.012992,0.236111
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013945,77000504024.907700,0.012987,0.233495
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013950,76969252004.463242,0.012992,0.225510
NVIDIA GeForce RTX 4090,LCA,16,4,0,67108864,1,0.013953,76954826839.159958,0.012995,0.232714
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013925,77111250733.264023,0.012968,0.238454
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013946,76991257900.947205,0.012988,0.238846
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013940,77026453471.142029,0.012983,0.239527
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013935,77054028767.566864,0.012978,0.239306
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013940,77024350946.657608,0.012983,0.234547
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013942,77017590975.377975,0.012984,0.240328
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013951,76964774468.899200,0.012993,0.237913
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013936,77045560613.943741,0.012979,0.236661
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013937,77040409976.444748,0.012980,0.238114
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013949,76976550820.055954,0.012991,0.230700
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013945,76995901747.136520,0.012988,0.232904
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013954,76947868709.430847,0.012996,0.237703
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013930,77078753135.718796,0.012974,0.237072
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013941,77020083016.876968,0.012984,0.231732
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013955,76942904645.299194,0.012997,0.239296
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,8,0.013951,76966263415.272369,0.012993,0.236271
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013939,77031881571.263321,0.012982,0.241350
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013927,77095938185.378540,0.012971,0.231421
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013955,76942347279.789780,0.012997,0.233545
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013927,77099211391.388809,0.012970,0.233175
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013941,77021964009.117310,0.012983,0.238935
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013934,77060404838.716507,0.012977,0.238225
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013923,77118132800.094910,0.012967,0.228636
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013942,77015494202.811859,0.012984,0.234708
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013919,77142057933.123260,0.012963,0.227985
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013924,77114688972.278305,0.012968,0.239106
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013934,77060135851.618546,0.012977,0.243635
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013921,77131948176.329987,0.012965,0.238645
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013939,77032376989.370300,0.012982,0.236431
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013939,77032824979.315186,0.012981,0.239587
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013936,77049773366.796448,0.012979,0.230881
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,4,0.013931,77076922134.066620,0.012974,0.233124
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013915,77165495488.852539,0.012959,0.231291
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013940,77028113439.975266,0.012982,0.235680
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013936,77049710093.008087,0.012979,0.228636
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013935,77051930010.550354,0.012978,0.234627
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013922,77124788921.828659,0.012966,0.235929
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013935,77051597805.724701,0.012978,0.246700
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013952,76960965553.804489,0.012994,0.249666
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013920,77137338307.555283,0.012964,0.234217
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013935,77053591077.648117,0.012978,0.236240
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013929,77087408038.399796,0.012972,0.228155
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013931,77077138472.669312,0.012974,0.237112
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013927,77097389976.326675,0.012971,0.228025
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013947,76985345968.619461,0.012989,0.239918
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013914,77167394168.301010,0.012959,0.232213
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013947,76987119979.408844,0.012989,0.234908
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,2,0.013945,76998513498.582825,0.012987,0.233284
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013941,77018044061.837448,0.012984,0.226492
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013959,76923238734.568832,0.013000,0.233034
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013951,76964001081.325790,0.012993,0.245959
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013943,77007471677.582779,0.012986,0.230089
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013944,77003100289.288208,0.012986,0.234717
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013938,77036762244.485931,0.012981,0.232022
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013943,77007914110.801941,0.012986,0.239307
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013956,76937425987.619904,0.012998,0.236752
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013945,76997728901.404877,0.012987,0.234998
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013946,76991600115.389893,0.012988,0.235860
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013947,76989720605.903061,0.012989,0.234928
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013956,76937489077.125488,0.012998,0.233696
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013935,77050996680.464584,0.012978,0.234166
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013951,76966016130.436600,0.012993,0.236591
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013936,77047057960.183517,0.012979,0.234558
NVIDIA GeForce RTX 4090,LCA,16,8,0,67108864,1,0.013962,76904192207.261429,0.013003,0.236901
NVIDIA GeForce RTX 4090,LCA,16,16,0,67108864,16,0.013940,77027122719.809799,0.012982,0.232603
NVIDIA GeForce RTX 4090,LCA,16,16,0,67108864,16,0.013943,77008583037.346527,0.012986,0.232453
NVIDIA GeForce RTX 4090,LCA,16,16,0,67108864,16,0.013939,77033984506.898575,0.012981,0.235239
NVIDIA GeForce RTX 4090,LCA,16,16,0,67108864,16,0.013948,76982587728.474274,0.012990,0.235970
NVIDIA GeForce RTX 4090,LCA,16,16,0,67108864,16,0.013930,77081866565.905273,0.012973,0.231191
NVIDIA GeForce RTX 4090,LCA,16,16,0,67108864,16,0.013941,77018929176.346405,0.012984,0.230349
