dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.134327,15986986669.056086,0.062551,0.173836
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130666,16434899965.367214,0.060846,0.186104
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.131316,16353547885.623981,0.061149,0.178856
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130651,16436850122.347519,0.060839,0.181680
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130646,16437364610.977724,0.060837,0.184218
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130658,16435967119.926426,0.060842,0.178921
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130963,16397648124.161097,0.060984,0.175866
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130653,16436527623.509209,0.060840,0.181322
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130652,16436721505.222263,0.060839,0.184838
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.131555,16323807813.057632,0.061260,0.184008
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130646,16437468280.495907,0.060837,0.169496
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130656,16436114920.242193,0.060842,0.183803
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130661,16435539089.852409,0.060844,0.187177
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130649,16436996018.836662,0.060838,0.182223
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130648,16437166874.596685,0.060838,0.181806
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.130655,16436256964.608980,0.060841,0.186590
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.131307,16354631108.440319,0.061145,0.184659
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.130659,16435840436.057144,0.060843,0.183707
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.130661,16435496863.878397,0.060844,0.182854
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.130657,16436038140.525614,0.060842,0.198507
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.131329,16351917620.757940,0.061155,0.189066
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.130643,16437786976.462852,0.060835,0.182342
