dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136630,15717541157.689823,0.063623,0.202713
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.112648,19063711556.498150,0.052456,0.179830
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113244,18963330868.037640,0.052733,0.181312
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113165,18976632174.936012,0.052696,0.181504
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.112655,19062479883.446175,0.052459,0.183820
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113455,18928076444.665489,0.052832,0.170028
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113885,18856677097.200039,0.053032,0.185817
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113510,18918832519.616070,0.052857,0.168153
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113446,18929635799.806583,0.052827,0.183793
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113487,18922753660.090508,0.052846,0.182378
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113733,18881819002.759205,0.052961,0.186699
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113400,18937251688.737827,0.052806,0.181439
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113493,18921644434.434944,0.052850,0.183588
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113493,18921720753.135033,0.052849,0.187751
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113470,18925524748.292080,0.052839,0.181888
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.113984,18840185861.111591,0.053078,0.184738
