dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.030868,69569748658.647308,0.014374,0.244343,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.031806,67518124731.612518,0.014811,0.240283,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.031112,69025152331.248169,0.014487,0.241413,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.030944,69399685999.687729,0.014409,0.232114,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.031746,67645289846.640266,0.014783,0.231533,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.031744,67650447712.888573,0.014782,0.235833,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.031003,69266382684.684006,0.014437,0.240003,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.031804,67522437124.343018,0.014810,0.236244,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.031805,67520376015.339401,0.014810,0.232774,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.031063,69132635374.017715,0.014465,0.232593,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.031890,67340553140.135536,0.014850,0.237653,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.030999,69276862882.170258,0.014435,0.236753,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.031829,67468953842.376358,0.014822,0.236703,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.031852,67421610729.457939,0.014832,0.234733,0.000036,0
NVIDIA RTX 6000 Ada Generation,LCA,32,2,0,67108864,-1,0.031669,67809891309.788841,0.014747,0.240583,0.000036,0
