dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.825735,588114792.575925,1.700348,5.022952
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.860514,577121206.192086,1.732738,4.999005
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.829599,586872726.172992,1.703947,5.094927
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.832400,585975821.771969,1.706555,5.089822
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.857333,578109482.512570,1.729776,5.013321
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.860505,577123743.194985,1.732731,4.985135
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,2.290897,468699257.272355,2.133564,5.055709
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.793991,598521188.059343,1.670785,5.038067
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.845895,581691668.069717,1.719124,5.055656
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.880510,570984370.422907,1.751361,5.048875
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.763345,608923418.181904,1.642243,5.034982
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.862186,576603027.449056,1.734295,5.028005
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.929319,556539332.679193,1.796818,5.001772
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.856607,578335567.196017,1.729100,5.006179
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.808877,593595673.991742,1.684648,5.054318
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,1000000,61,67108864,-1,1.881800,570592829.834035,1.752563,5.028072
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.393900,448532510.675889,2.229493,9.494637
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.408399,445832168.275839,2.242997,9.453107
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.280821,470769868.767490,2.124180,9.469782
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.937993,365467805.153374,2.736219,9.628505
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.562131,419081530.420776,2.386171,9.543163
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,4.249611,252668242.126922,3.957759,9.473030
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,4.720428,227467037.597659,4.396241,9.484373
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.353794,456174945.193618,2.192141,9.471864
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.375303,452044199.865971,2.212173,9.533484
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.296811,467492402.914664,2.139072,9.530673
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.496626,430077207.831390,2.325164,9.516547
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.606519,411944745.578010,2.427510,9.456900
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.681357,400447180.510538,2.497208,11.513569
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.431396,441615451.106116,2.264414,9.552169
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.542192,422368518.407217,2.367601,9.513386
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,2000000,122,67108864,-1,2.376510,451814467.002124,2.213298,9.495866
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,2.885089,372169442.360508,2.686948,13.892844
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,3.081590,348437617.737395,2.869954,13.922404
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,3.066626,350137793.536165,2.856018,13.860621
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,2.899216,370355916.954585,2.700105,13.891633
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,6.108783,175770163.762027,5.689248,13.837142
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,3.000869,357810249.739964,2.794777,13.820324
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,4.008602,267859404.601006,3.733302,13.869016
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,7.622429,140866093.464017,7.098940,16.400541
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,6.885556,155941201.609064,6.412673,13.905548
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,2.897897,370524467.802497,2.698877,13.894826
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,2.767286,388012577.112405,2.577236,13.926216
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,2.977123,360664270.554714,2.772662,15.123138
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,2.954479,363428423.463180,2.751573,13.869019
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,2.813059,381699061.080924,2.619865,13.949141
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,2.980804,360218867.185399,2.776090,13.883459
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,3000000,183,67108864,-1,3.069574,349801607.090256,2.858763,13.844706
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.329296,322513137.695814,3.100649,22.769234
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.396058,316172983.692749,3.162826,22.876402
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.367608,318844027.262253,3.136330,22.808876
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.439209,312206019.656277,3.203013,22.662621
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.257229,329648809.387052,3.033531,22.709532
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.617272,296837459.863856,3.368847,22.742165
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.454214,310849838.859070,3.216987,22.729650
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.625169,296190817.003490,3.376202,22.791517
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.320039,323412454.402782,3.092027,22.533329
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.214747,334005121.897214,2.993966,22.630556
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.201353,335402555.919205,2.981492,22.768045
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.144476,341469256.570283,2.928521,22.714413
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.481763,308390229.918262,3.242645,24.334547
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.492775,307418006.906976,3.252900,22.943148
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.385275,317180051.872165,3.152783,23.096333
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,3.950791,271778964.289870,3.679461,22.745182
NVIDIA TITAN RTX,[GPU] RTX_blocks,16,5000000,9765,67108864,-1,3.772976,284587480.386546,3.513858,28.603662
