dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,3000000,183,67108864,-1,4.719021,227534892.510508,4.394930,8.644085
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,3000000,183,67108864,-1,1.471223,729829647.830053,1.370183,8.622175
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,3000000,183,67108864,-1,1.550911,692329690.130486,1.444399,8.654767
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,3000000,183,67108864,-1,1.285527,835254371.693570,1.197240,8.660866
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,3000000,183,67108864,-1,1.440605,745340655.225803,1.341668,8.575361
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,3000000,183,67108864,-1,1.423963,754051571.764959,1.326169,8.693607
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,3000000,183,67108864,-1,4.290913,250236209.052788,3.996224,8.587672
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,3000000,183,67108864,-1,1.548573,693374959.213256,1.442221,8.604085
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,3000000,183,67108864,-1,1.593461,673842370.218382,1.484027,8.626085
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,3000000,183,67108864,-1,1.780749,602971930.720108,1.658452,8.694923
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,2.038657,526690710.929615,1.898647,13.592777
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,2.015104,532846851.536480,1.876712,13.858706
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,1.662642,645804595.825236,1.548456,13.702866
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,16,4000000,7812,67108864,-1,2.494825,430387682.538912,2.323487,13.609927
