dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction,outbuffer,tempbuffer
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,7000000,262144,67108864,-1,1.158333,926971619.351287,1.078782,37.487690,470.888704,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.142603,939732845.859162,1.064132,46.850861,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.105157,971573708.783028,1.029258,46.808975,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.249886,859071983.748515,1.164047,46.699406,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.067854,1005513349.055421,0.994517,46.685524,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.202995,892556911.287316,1.120377,46.839066,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.100742,975470981.620839,1.025146,46.658836,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.164572,922005512.919156,1.084592,46.577812,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.087190,987629944.745406,1.012525,46.454391,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.422275,754946756.235798,1.324597,46.763016,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.247047,861027721.276253,1.161403,46.760387,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.056663,1016163250.538315,0.984094,46.824997,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.131500,948954636.780881,1.053791,46.690685,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.298856,826682524.299332,1.209654,46.569466,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.237403,867737952.835646,1.152422,47.918392,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.226425,875505719.363571,1.142197,46.807495,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,8000000,262144,67108864,-1,1.115139,962877188.284724,1.038554,46.857037,538.161792,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.300090,825898015.838371,1.210803,51.200970,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.343293,799335404.732241,1.251039,51.647099,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.271775,844286061.960497,1.184433,51.731056,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.354334,792819294.743319,1.261321,51.018021,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.326365,809537068.804401,1.235274,50.967506,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.266048,848105000.209517,1.179099,51.130569,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.324800,810493496.697707,1.233816,51.195171,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.344789,798446062.317167,1.252433,51.845459,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.326969,809168587.352303,1.235836,51.488815,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.415962,758312448.685179,1.318718,51.103260,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.313174,817669071.205060,1.222989,51.714180,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.297322,827660449.230447,1.208225,51.219551,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.436970,747226221.468170,1.338283,51.705017,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.343067,799470026.981192,1.250829,51.926071,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.242231,864365354.823139,1.156918,51.508476,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,9000000,262144,67108864,-1,1.358351,790474312.121898,1.265063,51.182911,605.431168,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.312261,818238090.646166,1.222138,55.607456,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.341134,800622380.126862,1.249028,55.778870,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.383256,776242245.576234,1.288258,55.430405,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.317445,815018136.853403,1.226967,55.738647,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.433655,748954172.017015,1.335195,55.628479,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.479672,725661996.404728,1.378052,55.790668,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.451266,739865690.244491,1.351597,55.733189,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.464439,733210240.078635,1.363865,55.903931,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.311318,818826424.709679,1.221260,55.494034,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.286198,834818612.253823,1.197865,55.983662,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.350210,795240848.675386,1.257481,56.001419,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.350581,795022127.900679,1.257827,55.657986,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.456882,737013543.294060,1.356827,55.401325,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.363597,787433163.531022,1.269949,55.587605,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.411838,760527700.191323,1.314876,55.633404,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,10000000,262144,67108864,-1,1.250750,858478455.962209,1.164852,55.811401,672.703872,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,11000000,262144,67108864,-1,1.439240,746047796.952296,1.340397,52.476028,739.967744,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,11000000,262144,67108864,-1,1.344459,798642161.269170,1.252125,52.480530,739.967744,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,11000000,262144,67108864,-1,1.529672,701942749.035058,1.424618,52.473770,739.967744,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,11000000,262144,67108864,-1,1.412474,760185458.937067,1.315468,53.168900,739.967744,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,11000000,262144,67108864,-1,1.436898,747263611.119838,1.338216,52.374157,739.967744,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,11000000,262144,67108864,-1,1.530589,701521871.819209,1.425472,53.067822,739.967744,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,11000000,262144,67108864,-1,1.459529,735677094.883025,1.359292,52.409050,739.967744,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,11000000,262144,67108864,-1,1.555208,690416748.143877,1.448401,53.517342,739.967744,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,11000000,262144,67108864,-1,1.570839,683546923.081191,1.462957,53.381172,739.967744,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,11000000,262144,67108864,-1,1.388558,773278416.336925,1.293195,53.517765,739.967744,1.115392
NVIDIA RTX 6000 Ada Generation,[GPU] RTX_ias,16,11000000,262144,67108864,-1,1.484079,723507138.446677,1.382156,53.375961,739.967744,1.115392
