1               98.255137       9.888199        98.254145       0.100639        0.100639       
2               58.821835       15.794968       78.558869       0.100420        0.201059       
3               60.370426       21.854950       72.501824       0.100381        0.301440       
4               58.973480       27.774414       69.122564       0.100374        0.401814       
5               58.954274       33.693069       67.089870       0.100394        0.502208       
6               59.888235       39.705460       65.890132       0.100393        0.602601       
7               59.543713       45.670578       64.985412       0.100181        0.702782       
8               61.972793       51.892090       64.608938       0.100390        0.803172       
9               60.640947       57.980774       64.167979       0.100406        0.903578       
10              128.123075      73.728470       71.824825       0.122926        1.026504       
11              663.024361      140.112030      124.364610      0.100119        1.126623       
12              625.533239      202.738297      165.266848      0.100110        1.226733       
13              625.630837      265.387009      200.008598      0.100145        1.326878       
14              626.464499      328.099289      229.925962      0.100100        1.426978       
15              589.658411      387.133957      253.508408      0.100127        1.527105       
16              623.574068      449.556839      276.274629      0.100105        1.627210       
17              624.537773      512.070572      296.456199      0.100096        1.727306       
18              631.601669      575.290741      314.813629      0.100095        1.827401       
19              594.816291      634.839584      329.356666      0.100113        1.927514       
20              622.885954      697.192337      343.848141      0.100103        2.027617       
21              624.874088      759.742233      357.069212      0.100100        2.127717       
22              625.092787      822.308395      369.110981      0.100091        2.227808       
23              601.811268      882.553314      379.117663      0.100106        2.327914       
24              611.872671      943.809723      388.714674      0.100113        2.428027       
25              624.190167      1006.293655     398.038573      0.100104        2.528131       
26              624.998598      1068.852890     406.682260      0.100095        2.628226       
27              625.529712      1131.467789     414.711513      0.100099        2.728325       
28              598.316229      1191.361038     421.209604      0.100103        2.828428       
29              624.385441      1253.865143     428.154691      0.100105        2.928533       
30              625.564159      1316.478485     434.678747      0.100091        3.028624       
31              626.066304      1379.145218     440.801739      0.100096        3.128720       
32              592.753840      1438.480179     445.512520      0.100101        3.228821       
33              623.504692      1500.894562     450.864908      0.100102        3.328923       
34              625.217525      1563.478836     455.954607      0.100100        3.429023       
35              625.730600      1626.112274     460.769901      0.100097        3.529120       
36              625.789803      1688.751022     465.321295      0.100095        3.629215       
37              579.362853      1746.751038     468.382626      0.100110        3.729325       
38              631.327388      1809.947220     472.641910      0.100101        3.829426       
39              615.013763      1871.512253     476.268849      0.100103        3.929529       
40              627.739134      1934.348312     480.031485      0.100099        4.029628       
41              608.933718      1995.300751     483.155840      0.100097        4.129725       
42              624.570065      2057.910461     486.507106      0.100245        4.229970       
43              626.355943      2120.609634     489.740153      0.100101        4.330071       
44              625.973952      2183.295609     492.819668      0.100141        4.430212       
45              626.211992      2245.977859     495.766925      0.100098        4.530310       
46              614.228827      2307.467392     498.328097      0.100108        4.630418       
47              628.795870      2370.413315     501.088952      0.100106        4.730524       
48              625.946654      2433.064941     503.676021      0.100091        4.830615       
49              626.257936      2495.749603     506.164449      0.100094        4.930709       
50              602.292559      2556.043304     508.077279      0.100107        5.030816       
51              625.884106      2618.698685     510.375752      0.100107        5.130923       
52              625.508365      2681.307693     512.578760      0.100093        5.231016       
53              625.831544      2743.950928     514.705174      0.100096        5.331112       
54              594.820208      2803.490051     516.181677      0.100096        5.431208       
55              624.956264      2866.049423     518.150207      0.100102        5.531310       
56              624.751962      2928.585220     520.045030      0.100097        5.631407       
57              631.186520      2991.764786     521.986080      0.100096        5.731503       
58              625.720374      3054.398453     523.766617      0.100099        5.831602       
59              611.476175      3115.610275     525.246826      0.100105        5.931707       
60              624.936614      3178.168930     526.901279      0.100104        6.031811       
61              625.653149      3240.795868     528.513280      0.100099        6.131910       
62              626.184023      3303.474701     530.082080      0.100096        6.232006       
63              603.231922      3363.857010     531.238434      0.100098        6.332104       
64              625.891589      3426.510010     532.711485      0.100102        6.432206       
65              627.396662      3489.309906     534.162368      0.100096        6.532302       
66              627.668119      3552.138229     535.573583      0.100098        6.632400       
67              613.854691      3613.598648     536.738299      0.100115        6.732515       
68              236.842542      3637.320068     532.342963      0.100148        6.832663       
69              372.728160      3674.651352     530.036499      0.100164        6.932827       
70              626.480252      3737.376144     531.409760      0.100119        7.032946       
71              625.989897      3800.061157     532.737027      0.100144        7.133090       
72              626.375652      3862.765793     534.033429      0.100101        7.233191       
73              623.371688      3925.179276     535.252693      0.100129        7.333320       
74              431.957660      3968.422379     533.861970      0.100104        7.433424       
75              631.724464      4031.672760     535.161840      0.100134        7.533558       
76              625.585352      4094.292603     536.347538      0.100098        7.633656       
77              625.954568      4156.947525     537.507288      0.100095        7.733751       
78              612.753913      4218.281128     538.468733      0.100095        7.833846       
79              625.192234      4280.864746     539.562927      0.100103        7.933949       
80              625.905009      4343.517838     540.638704      0.100100        8.034049       
81              625.996173      4406.178802     541.689104      0.100098        8.134147       
82              626.435205      4468.883087     542.719294      0.100097        8.234244       
83              611.698592      4530.113815     543.547802      0.100099        8.334343       
84              626.126402      4592.791565     544.527818      0.100105        8.434448       
85              632.509190      4656.098465     545.559649      0.100088        8.534536       
86              626.261416      4718.785980     546.495194      0.100098        8.634634       
87              613.358765      4780.205887     547.261730      0.100137        8.734771       
88              626.422362      4842.908569     548.158566      0.100097        8.834868       
89              627.061103      4905.671432     549.042473      0.100090        8.934958       
90              626.755492      4968.407150     549.903426      0.100096        9.035054       
91              612.543323      5029.721512     550.589800      0.100098        9.135152       
92              628.624185      5092.649307     551.435640      0.100104        9.235256       
93              616.566604      5154.381241     552.134649      0.100114        9.335370       
94              628.270245      5217.289001     552.942622      0.100128        9.435498       
95              634.251736      5280.782303     553.795729      0.100116        9.535614       
96              604.118262      5341.253937     554.318496      0.100099        9.635713       
97              627.761585      5404.090988     555.073588      0.100097        9.735810       
98              627.117022      5466.859131     555.806701      0.100090        9.835900       
99              626.900756      5529.610016     556.522915      0.100097        9.935997       
100             588.889136      5588.556641     556.845729      0.100098        10.036095      
101             624.896534      5651.126328     557.518396      0.100120        10.136215      
102             625.089930      5713.709717     558.179406      0.100117        10.236332      
103             625.706683      5776.350754     558.833189      0.100117        10.336449      
104             632.361632      5839.649551     559.538739      0.100093        10.436542      
105             611.507444      5900.884338     560.032498      0.100140        10.536682      
106             625.660279      5963.527023     560.650374      0.100120        10.636802      
107             626.291451      6026.225937     561.261808      0.100123        10.736925      
108             626.494548      6088.933029     561.864305      0.100092        10.837017      
109             603.929847      6149.406647     562.249457      0.100133        10.937150      
110             625.093141      6212.003784     562.819607      0.100141        11.037291      
111             625.213987      6274.622406     563.380725      0.100155        11.137446      
112             631.778036      6337.899399     563.990328      0.100157        11.237603      
113             579.305976      6395.916016     564.125588      0.100149        11.337752      
114             235.440335      6419.501251     561.246916      0.100175        11.437927      
115             255.645894      6445.102142     558.594522      0.100142        11.538069      
116             631.861211      6508.386520     559.225060      0.100155        11.638224      
117             625.974001      6571.083450     559.794603      0.100159        11.738383      
118             625.505079      6633.732162     560.350530      0.100157        11.838540      
119             633.432902      6697.157837     560.963806      0.100123        11.938663      
120             349.359650      6732.136749     559.204559      0.100110        12.038773      
121             361.140276      6768.294312     557.570003      0.100141        12.138914      
122             627.673758      6831.124771     558.143391      0.100100        12.239014      
123             626.570191      6893.837555     558.698437      0.100089        12.339103      
124             626.946290      6956.587982     559.247577      0.100089        12.439192      
125             623.485511      7018.997635     559.760372      0.100098        12.539290      
126             615.990455      7080.658279     560.205697      0.100100        12.639390      
127             626.885588      7143.411407     560.729647      0.100103        12.739493      
128             627.334642      7206.200394     561.248875      0.100088        12.839581      
129             633.524060      7269.609497     561.807908      0.100090        12.939671      
130             595.854029      7329.278915     562.069370      0.100141        13.039812      
131             625.444962      7391.887207     562.552176      0.100102        13.139914      
132             625.836730      7454.530334     563.030609      0.100095        13.240009      
133             625.966143      7517.188293     563.502848      0.100098        13.340107      
134             614.066563      7578.653900     563.879422      0.100096        13.440203      
135             625.450745      7641.259018     564.334585      0.100096        13.540299      
136             626.314174      7703.950562     564.789404      0.100096        13.640395      
137             626.437034      7766.655029     565.238496      0.100097        13.740492      
138             626.324277      7829.347900     565.680295      0.100096        13.840588      
139             621.448425      7891.555191     566.080715      0.100101        13.940689      
140             626.548038      7954.268890     566.511774      0.100094        14.040783      
141             626.797566      8017.008820     566.938506      0.100096        14.140879      
142             626.849866      8079.753357     567.359603      0.100095        14.240974      
143             614.634303      8141.279480     567.689585      0.100102        14.341076      
144             626.781232      8204.019028     568.099174      0.100098        14.441174      
145             627.484545      8266.830231     568.507975      0.100100        14.541274      
146             627.820275      8329.673157     568.913468      0.100097        14.641371      
147             614.569730      8391.189743     569.223482      0.100097        14.741468      
148             626.803030      8453.931473     569.611823      0.100098        14.841566      
149             634.179987      8517.411621     570.044382      0.100098        14.941664      
150             628.223583      8580.292404     570.431526      0.100093        15.041757      
151             628.071673      8643.159866     570.812559      0.100096        15.141853      
152             616.896923      8704.911865     571.115217      0.100101        15.241954      
153             627.311057      8767.706329     571.481873      0.100101        15.342055      
154             627.745753      8830.541168     571.846576      0.100096        15.442151      
155             628.214254      8893.425415     572.209612      0.100100        15.542251      
156             605.546997      8954.041275     572.422950      0.100101        15.642352      
157             626.193705      9016.725143     572.764867      0.100103        15.742455      
158             627.843018      9079.560928     573.112812      0.100082        15.842537      
159             628.289512      9142.450195     573.459239      0.100096        15.942633      
160             566.375744      9199.154602     573.415033      0.100118        16.042751      
161             255.502338      9224.745972     571.442499      0.100161        16.142912      
162             507.646288      9275.574570     571.049525      0.100118        16.243030      
163             627.690949      9338.470764     571.396748      0.100204        16.343234      
164             628.203559      9401.361511     571.742816      0.100106        16.443340      
165             626.904174      9464.123001     572.076190      0.100126        16.543466      
166             512.468475      9515.423767     571.717884      0.100099        16.643565      
167             635.368714      9579.035019     572.098719      0.100110        16.743675      
168             632.436452      9642.366852     572.457215      0.100146        16.843821      
169             626.770356      9705.112549     572.778300      0.100104        16.943925      
170             626.922467      9767.885635     573.096178      0.100135        17.044060      
171             568.399495      9824.792465     573.068939      0.100112        17.144172      
172             626.275296      9887.527054     573.377809      0.100177        17.244349      
173             626.660672      9950.264282     573.685579      0.100107        17.344456      
174             626.897746      10013.022324    573.990549      0.100121        17.444577      
175             615.631932      10074.645233    574.228124      0.100097        17.544674      
176             632.056149      10137.913422    574.556183      0.100099        17.644773      
177             626.762024      10200.651047    574.850674      0.100098        17.744871      
178             627.163426      10263.427597    575.144106      0.100096        17.844967      
179             627.268425      10326.215912    575.434857      0.100098        17.945065      
180             603.754260      10386.657455    575.591981      0.100109        18.045174      
181             625.901299      10449.310486    575.869502      0.100101        18.145275      
182             626.241142      10511.995972    576.145852      0.100098        18.245373      
183             626.348410      10574.708527    576.420127      0.100115        18.345488      
184             604.363043      10635.222778    576.571779      0.100130        18.445618      
185             633.139041      10698.607269    576.877087      0.100113        18.545731      
186             626.720689      10761.344833    577.144699      0.100104        18.645835      
187             627.020171      10824.112061    577.411036      0.100104        18.745939      
188             601.072433      10884.281799    577.536686      0.100105        18.846044      
189             626.962742      10947.047989    577.797900      0.100110        18.946154      
190             627.057388      11009.820190    578.056774      0.100107        19.046261      
191             627.384553      11072.622955    578.314689      0.100102        19.146363      
192             627.701948      11135.458115    578.571543      0.100104        19.246467      
193             616.017039      11197.103241    578.765216      0.100071        19.346538      
194             627.501478      11259.922760    579.016273      0.100105        19.446643      
195             633.720871      11323.372406    579.296137      0.100134        19.546777      
