dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction,outbuffer,tempbffer
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.443767,1487416954.650496,0.672306,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.448794,1482256464.258846,0.674647,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.451662,1479327105.381853,0.675983,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.449562,1481470824.623314,0.675005,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.447882,1483190103.504868,0.674222,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.449913,1481111610.364001,0.675169,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.450428,1480585825.427210,0.675408,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.449947,1481077568.884364,0.675184,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.450460,1480553926.360726,0.675423,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.453695,1477258797.302705,0.676929,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.451853,1479132947.726084,0.676072,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.454487,1476454529.375528,0.677298,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.456837,1474072785.547134,0.678393,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2048,0,67108864,-1,1.451601,1479389679.534216,0.675954,0.000000,0.008192,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.405800,630537296.697277,1.585949,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.405752,630546155.885333,1.585927,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.406069,630487490.998696,1.586074,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.407044,630306999.988821,1.586528,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.406269,630450480.789239,1.586167,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.405374,630616134.139437,1.585751,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.408776,629986707.980256,1.587335,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.408940,629956343.413388,1.587412,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.409040,629938026.828659,1.587458,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.408792,629983775.167786,1.587342,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.408566,630025513.916104,1.587237,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.409076,629931214.774552,1.587475,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.409367,629877445.320291,1.587610,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.408302,630074343.989877,1.587114,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.408844,629974164.758274,1.587367,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4096,0,67108864,-1,3.408683,630003989.568230,1.587292,0.000000,0.016384,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.567429,283779831.965402,3.523859,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566446,283816677.732087,3.523401,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566654,283808893.907769,3.523498,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566509,283814315.067341,3.523430,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.567340,283783146.227753,3.523817,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566679,283807941.563285,3.523510,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566830,283802300.884688,3.523580,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566710,283806787.769877,3.523524,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566936,283798326.904855,3.523629,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.565717,283844025.233841,3.523062,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566175,283826861.450460,3.523275,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566909,283799334.124238,3.523616,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566502,283814571.478667,3.523427,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566847,283801659.912672,3.523588,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566031,283832246.661683,3.523208,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,8192,0,67108864,-1,7.566821,283802612.214999,3.523576,0.000000,0.032768,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.061474,133704023.497124,7.479206,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.061593,133703031.716225,7.479262,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.061262,133705787.602789,7.479108,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.062496,133695512.544629,7.479683,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.060593,133711356.628860,7.478796,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.059773,133718178.301667,7.478415,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.061354,133705023.422270,7.479151,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.059000,133724618.469394,7.478055,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.061472,133704039.755950,7.479206,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.060707,133710405.390096,7.478850,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.062484,133695610.085224,7.479677,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.063580,133686490.654994,7.480187,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.061740,133701804.204503,7.479331,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.061696,133702170.016897,7.479310,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.059329,133721878.069680,7.478208,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,16384,0,67108864,-1,16.060698,133710478.561828,7.478845,0.000000,0.065536,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.168418,64744831.967062,15.445248,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.173926,64734082.488777,15.447813,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.174789,64732397.965040,15.448215,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.174906,64732169.303417,15.448270,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.173934,64734067.243825,15.447817,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.173129,64735637.511583,15.447442,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.178152,64725836.018549,15.449781,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.172828,64736224.475886,15.447302,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.176078,64729882.776040,15.448815,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.169883,64741972.714800,15.445930,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.177898,64726331.357165,15.449663,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.167527,64746570.515895,15.444833,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.174320,64733312.627684,15.447997,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.170898,64739990.448141,15.446403,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.170680,64740417.387626,15.446301,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,32768,0,67108864,-1,33.176504,64729052.044433,15.449014,0.000000,0.131072,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.114227,30197665.809002,33.115142,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.246570,30141572.269104,33.176770,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.275734,30129239.169975,33.190350,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.257320,30137025.060474,33.181776,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.242430,30143324.103625,33.174842,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.316773,30111901.373132,33.209461,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.296492,30120467.110113,33.200016,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.253547,30138621.053733,33.180018,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.275023,30129539.696091,33.190019,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.325703,30108131.485735,33.213619,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.235766,30146143.993241,33.171738,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.304234,30117196.640890,33.203622,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.285016,30125316.367987,33.194672,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.350766,30097555.775177,33.225289,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.261742,30135155.022588,33.183835,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,65536,0,67108864,-1,71.301570,30118321.918971,33.202381,0.000000,0.262144,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.403750,12602326.228149,79.350430,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.219609,12615959.206374,79.264682,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.715031,12579347.186219,79.495381,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.648562,12584246.925608,79.464429,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,171.160438,12546612.285914,79.702790,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.648719,12584235.403174,79.464502,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.736938,12577733.204334,79.505582,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.837625,12570320.197322,79.552468,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,171.203563,12543451.880565,79.722871,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.594594,12588228.036974,79.439298,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.460000,12598167.593570,79.376623,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.760922,12575966.587789,79.516751,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,171.344172,12533158.405683,79.788348,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.452719,12598705.751063,79.373232,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.564766,12590429.448491,79.425408,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,131072,0,67108864,-1,170.109094,12624155.479636,79.213220,0.000000,0.524288,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.708875,4495381.518713,222.450530,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.896781,4493613.960703,222.538030,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.424719,4498057.104422,222.318209,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.625219,4496168.886602,222.411574,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.604562,4496363.344519,222.401955,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.404469,4498247.897894,222.308779,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.549469,4496882.079298,222.376300,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.579313,4496601.070843,222.390197,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.374969,4498525.872907,222.295042,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.523438,4497127.217970,222.364179,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.634906,4496077.694280,222.416085,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.453625,4497784.780668,222.331670,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.505031,4497300.567448,222.355608,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,478.191594,4490843.578323,222.675313,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.904969,4493536.975807,222.541843,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,262144,0,67108864,-1,477.614969,4496265.377989,222.406801,0.000000,1.048576,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,524288,0,67108864,-1,74.878078,1792483.612840,557.885156,0.000000,2.097152,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,524288,0,67108864,-1,74.843125,1793320.735873,557.624735,0.000000,2.097152,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,1048576,0,67108864,-1,166.922859,804070.386180,1243.672217,0.000000,4.194304,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,1048576,0,67108864,-1,166.902281,804169.523597,1243.518898,0.000000,4.194304,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,2097152,0,67108864,-1,351.950094,381354.431732,2622.232540,0.000000,8.388608,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,2097152,0,67108864,-1,352.404688,380862.493493,2625.619527,0.000000,8.388608,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,4194304,0,67108864,-1,723.403063,185536.576990,5389.772821,0.000000,16.777216,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,4194304,0,67108864,-1,723.232375,185580.364817,5388.501100,0.000000,16.777216,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,8388608,0,67108864,-1,1465.724875,91570.887749,10920.501314,0.000000,33.554432,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,8388608,0,67108864,-1,1466.273750,91536.609722,10924.590752,0.000000,33.554432,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,16777216,0,67108864,-1,3342.609250,40153.580021,24904.379621,0.000000,67.108864,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,16777216,0,67108864,-1,3338.656250,40201.122233,24874.927476,0.000000,67.108864,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,33554432,0,67108864,-1,12822.107000,10467.681170,95532.141626,0.000000,134.217728,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,33554432,0,67108864,-1,12847.282000,10447.169137,95719.709992,0.000000,134.217728,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,2,67108864,0,67108864,-1,46866.716000,2863.817640,349184.244871,0.000000,268.435456,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030560,70270979677.188110,0.014231,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030570,70247830100.104187,0.014235,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030619,70135093497.121689,0.014258,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030578,70230832769.240448,0.014239,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030681,69993500273.510178,0.014287,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030543,70310808071.812836,0.014223,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030566,70258039463.107483,0.014233,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030559,70273900764.344925,0.014230,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030527,70346114711.887619,0.014215,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030538,70321562804.120102,0.014220,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030633,70102604022.903793,0.014265,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030531,70336903540.642441,0.014217,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030580,70226149980.129349,0.014240,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030601,70176189485.738815,0.014250,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030530,70339548868.661697,0.014217,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,1,0,67108864,-2,0.030638,70091737251.313232,0.014267,0.000000,0.000004,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030580,70224380407.640991,0.014240,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030623,70126003018.216446,0.014260,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030592,70198096991.259308,0.014245,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030547,70300451682.632553,0.014225,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030565,70259718659.234528,0.014233,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030584,70215262390.985107,0.014242,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030562,70267098428.094101,0.014231,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030555,70283608763.823273,0.014228,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030551,70291730800.106125,0.014226,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030656,70051084400.869934,0.014275,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030529,70343424941.149246,0.014216,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030580,70226241965.296051,0.014240,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030614,70145999938.982758,0.014256,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030577,70232856768.477646,0.014238,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030577,70231432947.322876,0.014239,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,2,0,67108864,-2,0.030549,70295873717.571518,0.014226,0.000000,0.000008,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030609,70158212536.506790,0.014253,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030569,70250709813.169785,0.014235,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030633,70103913499.934219,0.014265,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030596,70189449615.461914,0.014247,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030660,70040804376.472809,0.014277,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030596,70187428117.265808,0.014248,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030627,70117486927.943573,0.014262,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030695,69961876512.190079,0.014293,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030583,70218248915.675476,0.014241,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030662,70037057428.315674,0.014278,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030590,70202596569.894485,0.014244,0.000000,0.000016,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,32,4,0,67108864,-2,0.030614,70147420298.195648,0.014256,0.000000,0.000016,0.000000
