dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.083309,12888686917.119978,0.077587,0.224381
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.066800,16074024563.216280,0.062212,0.228571
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.066819,16069496773.406691,0.062230,0.208587
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067103,16001389869.023434,0.062495,0.272643
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067078,16007461374.835943,0.062471,0.210046
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067151,15989907381.555151,0.062539,0.204428
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067072,16008763271.429705,0.062466,0.211318
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067070,16009176645.127871,0.062464,0.198870
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067179,15983290083.417818,0.062565,0.209486
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067141,15992251262.060225,0.062530,0.208343
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067144,15991517135.661594,0.062533,0.210454
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067186,15981527726.336493,0.062572,0.209085
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067129,15995130269.366936,0.062519,0.207373
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067052,16013573931.353405,0.062447,0.210735
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067131,15994623096.280622,0.062521,0.205917
NVIDIA TITAN RTX,[GPU] RTX_cast,16,1,1,67108864,1,0.067256,15965113478.127722,0.062637,0.210552
NVIDIA TITAN RTX,[GPU] RTX_cast,16,2,2,67108864,2,0.067135,15993710629.282946,0.062525,0.213073
NVIDIA TITAN RTX,[GPU] RTX_cast,16,2,2,67108864,2,0.067031,16018695605.470949,0.062427,0.214071
