dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction,outbuffer,tempbuffer
NVIDIA RTX 6000 Ada Generation,LCA,16,6000000,0,67108864,-1,0.054101,19846833461.919533,0.050386,26.372089,96.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,6000000,0,67108864,-1,0.053949,19902791970.793823,0.050244,26.390450,96.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,6000000,0,67108864,-1,0.054008,19881234324.789223,0.050299,26.554470,96.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,6000000,0,67108864,-1,0.054693,19632012239.095505,0.050937,26.423290,96.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,6000000,0,67108864,-1,0.053247,20165470186.348804,0.049590,26.362049,96.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,6000000,0,67108864,-1,0.054327,19764594112.243385,0.050596,26.301998,96.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,6000000,0,67108864,-1,0.054648,19648192562.330864,0.050895,26.294798,96.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.062600,17152551149.960260,0.058300,30.726412,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.060877,17637862596.709415,0.056696,30.762543,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.061801,17374284286.254406,0.057556,30.736061,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.061017,17597381671.354469,0.056827,30.763641,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.061921,17340379885.456825,0.057669,30.703232,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.062003,17317450110.122074,0.057745,30.710241,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.061176,17551592501.882740,0.056975,30.770521,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.061526,17451755043.782753,0.057301,30.695782,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.061519,17453754860.320404,0.057294,30.754671,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.062055,17302955251.603710,0.057794,30.906584,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.061076,17580318230.840294,0.056882,30.799833,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.062139,17279754051.367115,0.057871,30.770262,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.061950,17332295851.009544,0.057696,30.765442,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.061926,17339229444.558537,0.057673,30.740191,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.061989,17321554083.416698,0.057732,30.721031,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,7000000,0,67108864,-1,0.062083,17295270567.896053,0.057819,30.792341,112.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.068659,15638838433.306677,0.063943,34.361153,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.068536,15666732829.607603,0.063830,34.387524,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.068512,15672378455.087046,0.063807,34.354092,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.069561,15435888846.820475,0.064784,34.358883,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.068510,15672704825.420393,0.063805,34.324505,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.069252,15504774391.847918,0.064496,34.450806,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.068663,15637757597.912231,0.063948,34.382084,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.068303,15720225519.598579,0.063612,34.337845,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.068557,15661974892.465614,0.063849,34.379734,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.068323,15715691254.892315,0.063631,34.376202,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.067993,15791880126.261892,0.063324,34.369076,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.069087,15541864433.665733,0.064342,34.543896,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.069250,15505365427.610224,0.064494,34.509586,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.067622,15878502618.897179,0.062978,34.360111,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.068744,15619480767.333506,0.064023,34.350365,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,8000000,0,67108864,-1,0.068419,15693570088.343197,0.063720,34.356525,128.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.073419,14624884690.102369,0.068377,37.688133,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.073291,14650414037.763018,0.068257,37.546551,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.072749,14759531268.534613,0.067753,37.690300,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.073436,14621426533.482771,0.068393,37.680370,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.073676,14573766002.830305,0.068616,37.696041,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.074687,14376516842.585978,0.069558,37.750992,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.074062,14497957625.869993,0.068975,37.766823,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.074146,14481365980.749134,0.069054,37.521568,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.073943,14521124347.092638,0.068865,37.755241,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.074437,14424913251.193836,0.069325,37.554478,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.073994,14511176646.603338,0.068912,37.788391,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.073946,14520559520.481588,0.068868,37.779442,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.073437,14621311087.224937,0.068393,37.496929,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.074442,14423875430.110853,0.069329,37.716972,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.073439,14620867547.507551,0.068395,37.797192,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,9000000,0,67108864,-1,0.073705,14568110377.125360,0.068643,37.701591,144.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.078160,13737653032.789690,0.072793,41.468895,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.077984,13768670887.216391,0.072629,41.223843,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.077668,13824801487.703279,0.072334,41.355293,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.077527,13849925725.847666,0.072203,41.344933,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.078046,13757839939.067930,0.072686,41.655819,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.076838,13974163357.779919,0.071561,41.167942,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.077688,13821153435.348373,0.072353,41.578419,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.077711,13817052864.014566,0.072374,41.313942,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.077274,13895302580.730541,0.071967,41.519909,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.076921,13959029344.669502,0.071638,41.170822,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.076531,14030190705.468601,0.071275,41.257103,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.077470,13860065434.712746,0.072150,41.510616,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.077587,13839114945.107470,0.072259,41.166759,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.077697,13819651057.435059,0.072361,41.373363,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.077859,13790773202.045391,0.072512,41.554298,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,10000000,0,67108864,-1,0.077605,13835923152.465078,0.072276,41.229134,160.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081140,13233278194.191151,0.075567,44.212276,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081495,13175609685.240919,0.075898,44.261887,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081117,13236929977.735338,0.075546,44.333145,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081075,13243780949.122704,0.075507,44.228565,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081205,13222534927.067879,0.075628,44.511360,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.080381,13358144993.351940,0.074861,44.518082,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081081,13242795218.293411,0.075513,44.559052,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081042,13249191996.242638,0.075476,44.183895,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081095,13240501563.301575,0.075526,44.520218,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.080873,13276834713.224403,0.075319,44.537651,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081077,13243509266.559410,0.075509,44.137684,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081282,13210022108.017746,0.075700,44.308807,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081089,13241474494.260357,0.075520,44.201885,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081858,13117182254.759165,0.076236,44.142864,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.081737,13136584870.846603,0.076123,44.148335,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,11000000,0,67108864,-1,0.080544,13331178212.950665,0.075012,44.131042,176.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.087756,12235507055.827301,0.081729,48.141361,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.091118,11784112311.219990,0.084860,48.436577,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.087636,12252224148.780209,0.081618,47.964188,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.087619,12254721674.693939,0.081601,48.048302,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.089048,12058009050.893179,0.082932,47.938297,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.090799,11825501118.571545,0.084563,48.597218,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.091082,11788777288.761343,0.084826,48.037781,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.091864,11688439828.320215,0.085555,48.455788,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.087275,12303027054.583004,0.081281,48.476997,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.090611,11850028232.545925,0.084388,49.964527,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.090761,11830477376.378635,0.084527,48.408607,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.086972,12345792246.217072,0.080999,47.980900,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.090983,11801560221.552629,0.084735,48.641048,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.087633,12252676423.130409,0.081615,47.964489,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.090629,11847606150.336296,0.084405,48.587910,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,12000000,0,67108864,-1,0.088086,12189647445.383837,0.082037,47.971100,192.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,13000000,0,67108864,-1,0.158634,6768656260.461233,0.147740,51.262516,208.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,13000000,0,67108864,-1,0.158462,6776038930.387836,0.147579,51.318497,208.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,13000000,0,67108864,-1,0.159321,6739491007.322780,0.148379,51.444469,208.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,13000000,0,67108864,-1,0.158315,6782316447.470085,0.147442,51.276405,208.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,13000000,0,67108864,-1,0.158643,6768296891.025783,0.147748,51.475811,208.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,13000000,0,67108864,-1,0.158327,6781805295.170791,0.147453,51.295918,208.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,13000000,0,67108864,-1,0.158529,6773174418.144770,0.147641,51.559071,208.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,13000000,0,67108864,-1,0.158452,6776439581.205670,0.147570,52.058598,208.000004,0
NVIDIA RTX 6000 Ada Generation,LCA,16,13000000,0,67108864,-1,0.159231,6743293664.483865,0.148295,51.367619,208.000004,0
