dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction,outbuffer,tempbuffer
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,1000000,0,67108864,-2,3.921833,68446418.305971,14.609968,0.000000,4.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,1000000,0,67108864,-2,3.925745,68378226.648632,14.624538,0.000000,4.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,1000000,0,67108864,-2,3.934417,68227501.018810,14.656846,0.000000,4.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,1000000,0,67108864,-2,3.937567,68172930.094623,14.668579,0.000000,4.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,2000000,0,67108864,-2,6.129173,43796355.742623,22.832950,0.000000,8.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,2000000,0,67108864,-2,6.139481,43722822.259680,22.871351,0.000000,8.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,2000000,0,67108864,-2,6.150394,43645245.186669,22.912003,0.000000,8.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,2000000,0,67108864,-2,6.171568,43495504.158237,22.990882,0.000000,8.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,3000000,0,67108864,-2,7.943559,33792844.394802,29.592064,0.000000,12.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,3000000,0,67108864,-2,7.967979,33689279.592510,29.683033,0.000000,12.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,3000000,0,67108864,-2,7.985350,33615990.872935,29.747747,0.000000,12.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,3000000,0,67108864,-2,7.991038,33592065.200486,29.768935,0.000000,12.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,4000000,0,67108864,-2,9.547706,28115178.081777,35.567977,0.000000,16.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,4000000,0,67108864,-2,9.557792,28085509.312132,35.605550,0.000000,16.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,4000000,0,67108864,-2,9.569624,28050783.953744,35.649628,0.000000,16.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,4000000,0,67108864,-2,9.578913,28023581.965065,35.684232,0.000000,16.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,5000000,0,67108864,-2,10.997871,24407947.111923,40.970262,0.000000,20.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,5000000,0,67108864,-2,11.003300,24395904.934413,40.990486,0.000000,20.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,5000000,0,67108864,-2,11.008517,24384344.023417,41.009920,0.000000,20.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,5000000,0,67108864,-2,11.010668,24379579.582443,41.017935,0.000000,20.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,6000000,0,67108864,-2,12.323107,21783097.948452,45.907153,0.000000,24.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,6000000,0,67108864,-2,12.316119,21795457.882066,45.881119,0.000000,24.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,6000000,0,67108864,-2,12.331806,21767733.234905,45.939556,0.000000,24.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,6000000,0,67108864,-2,12.330849,21769422.688856,45.935991,0.000000,24.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,7000000,0,67108864,-2,13.521795,19852057.922113,50.372611,0.000000,28.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,7000000,0,67108864,-2,13.517965,19857682.654361,50.358343,0.000000,28.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,7000000,0,67108864,-2,13.516325,19860091.564910,50.352235,0.000000,28.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,7000000,0,67108864,-2,13.516622,19859655.363864,50.353341,0.000000,28.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,8000000,0,67108864,-2,14.647024,18326961.737176,54.564418,0.000000,32.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,8000000,0,67108864,-2,14.646503,18327614.263190,54.562475,0.000000,32.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,8000000,0,67108864,-2,14.643509,18331361.688429,54.551321,0.000000,32.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,8000000,0,67108864,-2,14.639821,18335979.019126,54.537584,0.000000,32.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,9000000,0,67108864,-2,17.868410,15022906.551432,66.565015,0.000000,36.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,9000000,0,67108864,-2,17.932613,14969120.885503,66.804190,0.000000,36.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,9000000,0,67108864,-2,17.939117,14963693.764543,66.828419,0.000000,36.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,9000000,0,67108864,-2,17.953059,14952073.742657,66.880355,0.000000,36.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,10000000,0,67108864,-2,21.682666,12380186.818658,80.774225,0.000000,40.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,10000000,0,67108864,-2,21.702566,12368834.679510,80.848360,0.000000,40.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,10000000,0,67108864,-2,21.773549,12328511.907680,81.112790,0.000000,40.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,10000000,0,67108864,-2,21.739008,12348100.627005,80.984115,0.000000,40.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,11000000,0,67108864,-2,25.128059,10682697.789744,93.609313,0.000000,44.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,11000000,0,67108864,-2,25.107494,10691447.521466,93.532704,0.000000,44.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,11000000,0,67108864,-2,25.175557,10662543.030601,93.786257,0.000000,44.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,11000000,0,67108864,-2,25.129664,10682015.300020,93.615294,0.000000,44.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,12000000,0,67108864,-2,28.590354,9389021.924940,106.507367,0.000000,48.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,12000000,0,67108864,-2,28.570664,9395492.362823,106.434018,0.000000,48.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,12000000,0,67108864,-2,28.560596,9398804.520405,106.396510,0.000000,48.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,12000000,0,67108864,-2,28.575916,9393765.570042,106.453583,0.000000,48.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,13000000,0,67108864,-2,31.804988,8440042.600432,118.482814,0.000000,52.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,13000000,0,67108864,-2,31.793018,8443220.444249,118.438220,0.000000,52.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,13000000,0,67108864,-2,31.788982,8444292.190217,118.423188,0.000000,52.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,13000000,0,67108864,-2,31.808037,8439233.614981,118.494172,0.000000,52.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,14000000,0,67108864,-2,34.891785,7693371.227580,129.982029,0.000000,56.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,14000000,0,67108864,-2,34.872863,7697545.619787,129.911539,0.000000,56.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,14000000,0,67108864,-2,34.874383,7697210.225719,129.917200,0.000000,56.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,14000000,0,67108864,-2,34.858859,7700637.967303,129.859371,0.000000,56.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,15000000,0,67108864,-2,37.775594,7106055.242348,140.725053,0.000000,60.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,15000000,0,67108864,-2,37.769234,7107251.720667,140.701362,0.000000,60.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,15000000,0,67108864,-2,37.761531,7108701.557223,140.672666,0.000000,60.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,15000000,0,67108864,-2,37.793840,7102624.584054,140.793025,0.000000,60.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,16000000,0,67108864,-2,40.556211,6618849.488027,151.083659,0.000000,64.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,16000000,0,67108864,-2,40.557176,6618692.027469,151.087253,0.000000,64.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,16000000,0,67108864,-2,40.552762,6619412.454858,151.070810,0.000000,64.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,16000000,0,67108864,-2,40.582527,6614557.386391,151.181695,0.000000,64.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,17000000,0,67108864,-2,43.209137,6212469.778030,160.966578,0.000000,68.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,17000000,0,67108864,-2,43.202766,6213385.928346,160.942844,0.000000,68.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,17000000,0,67108864,-2,43.211305,6212158.090141,160.974654,0.000000,68.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,17000000,0,67108864,-2,43.207488,6212706.794079,160.960437,0.000000,68.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,18000000,0,67108864,-2,45.761090,5866019.732409,170.473344,0.000000,72.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,18000000,0,67108864,-2,45.751133,5867296.381493,170.436251,0.000000,72.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,18000000,0,67108864,-2,45.743441,5868282.922048,170.407598,0.000000,72.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,18000000,0,67108864,-2,45.771156,5864729.624347,170.510844,0.000000,72.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,19000000,0,67108864,-2,48.290539,5558758.738489,179.896277,0.000000,76.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,19000000,0,67108864,-2,48.280887,5559870.048860,179.860319,0.000000,76.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,19000000,0,67108864,-2,48.256359,5562695.973685,179.768947,0.000000,76.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,19000000,0,67108864,-2,48.280949,5559862.851573,179.860552,0.000000,76.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,20000000,0,67108864,-2,50.708516,5293695.796287,188.903941,0.000000,80.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,20000000,0,67108864,-2,50.702391,5294335.290527,188.881124,0.000000,80.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,20000000,0,67108864,-2,50.464734,5319268.184496,187.995785,0.000000,80.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,20000000,0,67108864,-2,50.469258,5318791.431356,188.012636,0.000000,80.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,21000000,0,67108864,-2,52.822184,5081869.732318,196.777968,0.000000,84.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,21000000,0,67108864,-2,52.799543,5084048.855477,196.693625,0.000000,84.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,21000000,0,67108864,-2,52.810789,5082966.203787,196.735520,0.000000,84.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,21000000,0,67108864,-2,52.783367,5085606.892915,196.633366,0.000000,84.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,22000000,0,67108864,-2,55.144344,4867869.263563,205.428689,0.000000,88.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,22000000,0,67108864,-2,55.127793,4869330.723110,205.367032,0.000000,88.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,22000000,0,67108864,-2,55.151434,4867243.487763,205.455101,0.000000,88.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,22000000,0,67108864,-2,55.157836,4866678.531481,205.478951,0.000000,88.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,23000000,0,67108864,-2,57.431395,4674019.466025,213.948617,0.000000,92.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,23000000,0,67108864,-2,57.458102,4671846.940644,214.048108,0.000000,92.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,23000000,0,67108864,-2,57.727652,4650032.438554,215.052263,0.000000,92.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,23000000,0,67108864,-2,57.406457,4676049.871078,213.855717,0.000000,92.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,24000000,0,67108864,-2,59.679938,4497917.847183,222.325092,0.000000,96.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,24000000,0,67108864,-2,59.669117,4498733.493182,222.284783,0.000000,96.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,24000000,0,67108864,-2,59.698207,4496541.342682,222.393151,0.000000,96.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,24000000,0,67108864,-2,59.686441,4497427.718515,222.349321,0.000000,96.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,25000000,0,67108864,-2,61.826586,4341748.002572,230.321981,0.000000,100.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,25000000,0,67108864,-2,61.859582,4339432.100663,230.444901,0.000000,100.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,25000000,0,67108864,-2,61.830594,4341466.573738,230.336911,0.000000,100.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,25000000,0,67108864,-2,61.854547,4339785.344196,230.426143,0.000000,100.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,26000000,0,67108864,-2,64.014902,4193327.587357,238.474095,0.000000,104.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,26000000,0,67108864,-2,64.243832,4178384.873888,239.326924,0.000000,104.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,26000000,0,67108864,-2,64.242410,4178477.353934,239.321627,0.000000,104.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,26000000,0,67108864,-2,64.272398,4176527.755706,239.433342,0.000000,104.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,27000000,0,67108864,-2,66.322555,4047423.342856,247.070770,0.000000,108.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,27000000,0,67108864,-2,66.383109,4043731.282360,247.296353,0.000000,108.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,27000000,0,67108864,-2,66.337203,4046529.599600,247.125339,0.000000,108.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,27000000,0,67108864,-2,66.391688,4043208.812850,247.328309,0.000000,108.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,28000000,0,67108864,-2,68.633055,3911168.710503,255.678053,0.000000,112.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,28000000,0,67108864,-2,68.824469,3900290.999340,256.391126,0.000000,112.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,28000000,0,67108864,-2,68.899484,3896044.483279,256.670581,0.000000,112.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,28000000,0,67108864,-2,68.813727,3900899.855441,256.351108,0.000000,112.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,29000000,0,67108864,-2,71.224289,3768875.190378,265.331153,0.000000,116.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,29000000,0,67108864,-2,71.190086,3770685.938428,265.203736,0.000000,116.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,29000000,0,67108864,-2,71.195437,3770402.506481,265.223673,0.000000,116.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,29000000,0,67108864,-2,71.171063,3771693.811653,265.132869,0.000000,116.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,30000000,0,67108864,-2,73.260273,3664133.962440,272.915786,0.000000,120.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,30000000,0,67108864,-2,73.262828,3664006.193455,272.925303,0.000000,120.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,30000000,0,67108864,-2,73.265586,3663868.275468,272.935577,0.000000,120.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,30000000,0,67108864,-2,73.237219,3665287.412351,272.829900,0.000000,120.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,31000000,0,67108864,-2,75.126305,3573122.052477,279.867294,0.000000,124.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,31000000,0,67108864,-2,75.132008,3572850.823712,279.888540,0.000000,124.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,31000000,0,67108864,-2,75.118320,3573501.841938,279.837550,0.000000,124.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,31000000,0,67108864,-2,75.134117,3572750.516654,279.896398,0.000000,124.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,32000000,0,67108864,-2,77.282766,3473419.381787,287.900737,0.000000,128.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,32000000,0,67108864,-2,77.238133,3475426.531240,287.734467,0.000000,128.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,32000000,0,67108864,-2,77.269242,3474027.289521,287.850358,0.000000,128.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,32000000,0,67108864,-2,77.253984,3474713.416683,287.793519,0.000000,128.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,33000000,0,67108864,-2,79.398719,3380853.749608,295.783277,0.000000,132.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,33000000,0,67108864,-2,79.357328,3382617.111014,295.629085,0.000000,132.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,33000000,0,67108864,-2,79.343391,3383211.303241,295.577163,0.000000,132.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,33000000,0,67108864,-2,79.337203,3383475.159530,295.554113,0.000000,132.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,34000000,0,67108864,-2,81.329969,3300572.471940,302.977744,0.000000,136.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,34000000,0,67108864,-2,81.418383,3296988.305678,303.307112,0.000000,136.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,34000000,0,67108864,-2,81.380125,3298538.261031,303.164590,0.000000,136.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,34000000,0,67108864,-2,81.369641,3298963.273503,303.125533,0.000000,136.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,35000000,0,67108864,-2,83.214750,3225815.807895,309.999101,0.000000,140.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,35000000,0,67108864,-2,83.139687,3228728.229223,309.719471,0.000000,140.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,35000000,0,67108864,-2,83.224773,3225427.296616,310.036441,0.000000,140.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,35000000,0,67108864,-2,83.224914,3225421.846617,310.036965,0.000000,140.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,36000000,0,67108864,-2,85.360984,3144709.002192,317.994447,0.000000,144.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,36000000,0,67108864,-2,85.357742,3144828.449309,317.982369,0.000000,144.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,36000000,0,67108864,-2,85.364992,3144561.360826,318.009377,0.000000,144.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,36000000,0,67108864,-2,85.386789,3143758.641674,318.090577,0.000000,144.000000,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,4,37000000,0,67108864,-2,87.651969,3062514.850814,326.529029,0.000000,148.000000,0.000000
