dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.154460,13903152977.552340,0.071926,0.229206
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.135298,15872308345.034548,0.063003,0.205283
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.135237,15879444987.508339,0.062974,0.203147
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.135390,15861503672.963631,0.063046,0.205819
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136354,15749311820.378099,0.063495,0.208947
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136404,15743573657.594540,0.063518,0.206648
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136432,15740358450.765877,0.063531,0.202414
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136401,15743915328.500744,0.063517,0.216005
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136350,15749831756.176527,0.063493,0.209778
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136326,15752507765.342321,0.063482,0.207424
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136297,15755964300.396839,0.063468,0.209656
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136377,15746717941.791824,0.063505,0.201848
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136150,15772872008.976601,0.063400,0.202943
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136214,15765502322.952568,0.063430,0.216678
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136309,15754574449.901316,0.063474,0.214190
NVIDIA TITAN RTX,[GPU] RTX_cast,32,1,1,67108864,-1,0.136234,15763206777.261374,0.063439,0.201740
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138294,15528435601.392046,0.064398,0.209369
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138228,15535837365.043167,0.064367,0.212082
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138452,15510714128.858267,0.064472,0.205989
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138294,15528353361.117453,0.064398,0.203608
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138687,15484365216.100420,0.064581,0.214468
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138468,15508921133.880390,0.064479,0.208093
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138298,15527985003.909979,0.064400,0.211339
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138341,15523148296.617647,0.064420,0.205045
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138331,15524273281.429079,0.064415,0.206626
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138329,15524447951.228050,0.064415,0.206099
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138343,15522929140.471451,0.064421,0.226596
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138457,15510062859.671541,0.064474,0.238436
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138144,15545270344.446215,0.064328,0.218335
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138461,15509705625.000053,0.064476,0.212624
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138573,15497159870.176540,0.064528,0.211330
NVIDIA TITAN RTX,[GPU] RTX_cast,32,2,2,67108864,-1,0.138272,15530815806.724960,0.064388,0.274588
NVIDIA TITAN RTX,[GPU] RTX_cast,32,4,4,67108864,-1,0.140986,15231934899.938992,0.065652,0.212104
NVIDIA TITAN RTX,[GPU] RTX_cast,32,4,4,67108864,-1,0.141187,15210206816.175631,0.065745,0.211840
NVIDIA TITAN RTX,[GPU] RTX_cast,32,4,4,67108864,-1,0.142202,15101643725.900597,0.066218,0.211775
NVIDIA TITAN RTX,[GPU] RTX_cast,32,4,4,67108864,-1,0.142889,15029025240.790445,0.066538,0.210522
NVIDIA TITAN RTX,[GPU] RTX_cast,32,4,4,67108864,-1,0.141132,15216128600.888874,0.065720,0.208056
NVIDIA TITAN RTX,[GPU] RTX_cast,32,4,4,67108864,-1,0.141263,15201990396.168087,0.065781,0.212293
