dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction,outbuffer,tempbuffer
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015875,67636987699.944778,0.014785,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015710,68347901766.144409,0.014631,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015949,67324764359.874359,0.014853,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015871,67652244412.072205,0.014781,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015842,67779295499.971169,0.014754,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015590,68874970894.839676,0.014519,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015768,68095668212.923965,0.014685,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015942,67352259575.631317,0.014847,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015809,67921125754.754578,0.014723,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015914,67473183128.587990,0.014821,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015934,67384725328.227440,0.014840,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015669,68528622180.939186,0.014592,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,16,0.015872,67650195694.843330,0.014782,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015360,69906604721.339615,0.014305,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015376,69833271381.866776,0.014320,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015326,70059776185.947952,0.014274,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015344,69978226312.090240,0.014290,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015582,68909668092.882324,0.014512,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015394,69752338403.669617,0.014336,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015461,69449694665.130737,0.014399,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015368,69867349874.706894,0.014313,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015551,69045487411.424057,0.014483,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015313,70118246741.181137,0.014262,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015407,69691853340.611649,0.014349,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015444,69524207556.892593,0.014383,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015472,69397401757.280182,0.014410,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015485,69339456287.385986,0.014422,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015422,69624695517.473053,0.014363,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,8,0.015433,69574352912.898636,0.014373,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015478,69374131588.956360,0.014415,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015485,69339229960.820709,0.014422,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015353,69937930894.474716,0.014298,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015516,69202704556.894547,0.014450,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015308,70143626974.841614,0.014256,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015405,69700853177.305756,0.014347,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015339,70001128874.310013,0.014285,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015355,69927414781.126617,0.014301,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015312,70123421769.317902,0.014261,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015316,70105659545.408691,0.014264,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015448,69505713454.238174,0.014387,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015312,70125941869.682953,0.014260,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015313,70120722798.580246,0.014261,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015363,69892908885.663589,0.014308,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015343,69984159351.975098,0.014289,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,4,0.015347,69962406891.090973,0.014293,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015373,69847307831.957993,0.014317,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015336,70012359389.509094,0.014283,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015352,69939759917.738556,0.014298,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015351,69944999882.128098,0.014297,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015367,69872804479.668427,0.014312,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015350,69952791761.700470,0.014295,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015380,69815608204.287964,0.014323,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015428,69598119004.981339,0.014368,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015381,69808028639.623383,0.014325,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015393,69755104166.616257,0.014336,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015401,69721126422.180374,0.014343,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015343,69981331898.109314,0.014290,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015379,69816651551.358749,0.014323,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015288,70235621336.872635,0.014238,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015520,69182727386.397156,0.014454,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,2,0.015413,69664673797.883575,0.014354,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015500,69272894610.048080,0.014436,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015315,70110880740.231476,0.014263,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015383,69800403120.307281,0.014327,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015397,69737929734.252823,0.014339,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015359,69911297083.025497,0.014304,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015359,69910016496.295471,0.014304,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015304,70163013067.784302,0.014253,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015340,69997159879.620544,0.014286,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015370,69858892151.836105,0.014315,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015279,70276620313.011185,0.014229,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015382,69805349564.165970,0.014326,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015412,69668247367.446167,0.014354,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015360,69904877257.457657,0.014305,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015386,69787791346.860107,0.014329,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015379,69819145320.487457,0.014323,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,512,0,67108864,1,0.015392,69759728666.456711,0.014335,0.000000,0.002048,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.200281,5361180186.003131,0.186526,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.201148,5338065094.580641,0.187334,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.200793,5347500588.004849,0.187003,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.194709,5514585282.593960,0.181337,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.194653,5516179121.980128,0.181285,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.200149,5364706218.783897,0.186403,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.193988,5535083409.828287,0.180666,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.196424,5466462933.205809,0.182934,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.199993,5368905735.200264,0.186258,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.200211,5363048687.905541,0.186461,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.195994,5478440947.990707,0.182534,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.200141,5364937716.792410,0.186395,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.195852,5482426214.214221,0.182401,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.201123,5338721983.929682,0.187311,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.200954,5343233045.328465,0.187153,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,1024,0.196356,5468341388.938740,0.182871,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.200005,5368567402.141026,0.186269,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.202691,5297443087.617825,0.188770,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.201994,5315699343.277250,0.188122,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.203223,5283557547.104916,0.189266,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.200598,5352705969.911277,0.186821,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.200902,5344597836.531984,0.187105,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.203057,5287876088.030844,0.189112,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.201920,5317663252.807296,0.188053,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.201943,5317043675.314982,0.188074,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.203228,5283430602.973850,0.189271,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.201032,5341158178.194904,0.187225,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.203332,5280735274.099891,0.189368,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.202048,5314278231.760285,0.188172,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.202643,5298693214.996300,0.188726,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.201990,5315823023.950034,0.188118,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,512,0.202840,5293536555.329202,0.188910,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.132045,8131631963.149195,0.122977,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.131472,8167054253.056230,0.122443,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.131919,8139414238.302752,0.122859,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.132105,8127969837.574461,0.123032,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.131980,8135659505.724603,0.122916,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.132138,8125895565.154633,0.123063,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.131838,8144416516.581656,0.122784,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.132281,8117127754.089436,0.123196,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.131311,8177109353.348882,0.122293,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.131851,8143599340.453198,0.122796,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.132139,8125880551.657943,0.123064,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.131240,8181495976.399852,0.122227,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.131894,8140918985.554672,0.122836,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.132075,8129812228.563058,0.123004,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.131619,8157951539.449739,0.122580,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,256,0.131579,8160410319.022885,0.122543,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073410,14626682787.621536,0.068368,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073683,14572435049.861107,0.068623,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073472,14614370953.012098,0.068426,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073327,14643200955.906572,0.068291,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073611,14586609655.020422,0.068556,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073541,14600617975.423134,0.068490,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073454,14617822735.983847,0.068410,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073963,14517333210.444538,0.068883,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073553,14598129712.757742,0.068502,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073608,14587244645.365564,0.068553,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073492,14610414186.299704,0.068444,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073669,14575297955.965742,0.068609,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073395,14629538156.689785,0.068355,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073406,14627453536.201464,0.068365,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073393,14630032409.866104,0.068353,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,128,0.073731,14563033258.025980,0.068667,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.040094,26780869881.036320,0.037340,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.039766,27001805656.691067,0.037035,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.040160,26736538353.497955,0.037402,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.040158,26737876805.860626,0.037400,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.040192,26715524201.448593,0.037431,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.043340,24774830610.528629,0.040364,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.043351,24768785204.448288,0.040373,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.043337,24776363686.914761,0.040361,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.039938,26885420742.246471,0.037195,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.040066,26799588259.904278,0.037314,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.040085,26786481883.843868,0.037332,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.040142,26748307100.777481,0.037386,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.039774,26995880408.710423,0.037043,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.043234,24835418889.059803,0.040265,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.043349,24769951326.076336,0.040371,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,64,0.043346,24771230916.703800,0.040369,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.022634,47439161738.803383,0.021080,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.022636,47435871905.129257,0.021081,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.022683,47337452317.472000,0.021125,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.022634,47438618065.314201,0.021080,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.022645,47416473966.109955,0.021090,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.024497,43831837513.882576,0.022814,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.024484,43855596578.438347,0.022802,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.024501,43825166524.849831,0.022818,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.024497,43830711322.114220,0.022815,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.024501,43823593763.956352,0.022819,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.024499,43828421577.311958,0.022816,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.024494,43836366754.200180,0.022812,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.024499,43828189544.989624,0.022816,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.024496,43833270932.563873,0.022814,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.024491,43841808541.245728,0.022809,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,32,0.024478,43864788865.091476,0.022797,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015805,67935264779.669785,0.014720,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015809,67917733264.473991,0.014724,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015808,67923920306.854218,0.014722,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015820,67872745183.763947,0.014733,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015824,67854428033.205826,0.014737,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015819,67878019640.232841,0.014732,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015828,67840232704.407143,0.014741,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015793,67987359437.081284,0.014709,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015814,67898450037.442383,0.014728,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015793,67987704293.293381,0.014709,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015801,67954441781.442459,0.014716,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015812,67908069802.832199,0.014726,0.000000,0.004096,0.000000
NVIDIA RTX 6000 Ada Generation,[GPU] BASE,16,1024,0,67108864,16,0.015829,67834579940.255920,0.014742,0.000000,0.004096,0.000000
