dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction,outbuffer,tempbuffer
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,2,0.265695,4041263093.717283,0.247447,0.020490,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,2,0.274013,3918584656.674961,0.255194,0.017791,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,2,0.282254,3804172813.494897,0.262869,0.023400,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,2,0.266484,4029297309.253085,0.248182,0.024490,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,2,0.265245,4048115747.552765,0.247029,0.026950,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,2,0.257294,4173202696.236187,0.239624,0.021540,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,2,0.257112,4176170240.381492,0.239454,0.023680,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,2,0.262429,4091548129.294995,0.244406,0.027971,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,2,0.257728,4166176894.496570,0.240028,0.020910,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,2,0.259596,4136195843.796307,0.241768,0.019071,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,2,0.259603,4136094221.735284,0.241774,0.026120,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.258964,4146294399.206952,0.241179,0.024760,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.256440,4187100393.290047,0.238829,0.021780,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.262566,4089413372.141747,0.244534,0.024580,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.260077,4128552656.129722,0.242216,0.024830,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.251842,4263559198.013898,0.234546,0.020951,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.250336,4289209953.147851,0.233143,0.023830,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.257606,4168147638.913625,0.239915,0.024661,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.330977,3244161220.570663,0.308246,0.025070,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.260449,4122653272.500937,0.242562,0.023441,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.257126,4175943228.570537,0.239467,0.026231,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.258563,4152728733.020631,0.240806,0.024110,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.249752,4299229526.541969,0.232600,0.023130,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.268503,3998997998.002568,0.250063,0.025010,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.259694,4134650172.367164,0.241858,0.023330,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.259830,4132474581.783642,0.241986,0.019751,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,8,0,67108864,1,0.259533,4137212339.123182,0.241709,0.022540,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.242768,4422917404.969155,0.226095,0.024301,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.208030,5161478165.880267,0.193743,0.024880,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.251127,4275697948.762407,0.233880,0.020040,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.221672,4843826597.526857,0.206448,0.019111,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.212040,5063858443.860403,0.197478,0.017380,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.228197,4705326379.930893,0.212525,0.024680,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.218288,4918925007.155461,0.203296,0.022200,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.243270,4413793824.019647,0.226562,0.026160,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.222023,4836173282.120252,0.206775,0.024370,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.261727,4102526645.191750,0.243752,0.020880,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.228946,4689940805.696757,0.213222,0.028271,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.221800,4841045768.316913,0.206567,0.025141,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.210671,5096760075.690374,0.196203,0.020741,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.220199,4876223628.816647,0.205077,0.024871,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.220973,4859154790.124132,0.205797,0.017190,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,16,0.227914,4711170639.855876,0.212261,0.025530,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.301506,3561267144.321092,0.280799,0.021091,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.304908,3521530521.293104,0.283967,0.018430,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.287781,3731107342.521024,0.268017,0.025851,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.302759,3546528552.239781,0.281966,0.024531,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.312999,3430490746.755845,0.291503,0.018210,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.311444,3447627423.519754,0.290055,0.019900,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.279629,3839882614.252270,0.260425,0.027461,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.306620,3501863240.352934,0.285562,0.025131,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.319199,3363863316.469132,0.297277,0.027690,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.292793,3667240631.649252,0.272685,0.026691,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.283920,3781844980.910613,0.264421,0.023850,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.294156,3650246136.784016,0.273954,0.018610,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.306651,3501515435.239319,0.285591,0.023071,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.318815,3367912727.800694,0.296920,0.025691,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.299641,3583424767.089223,0.279063,0.025790,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,8,0.316144,3396364400.333532,0.294432,0.023880,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.302296,3551950572.928899,0.281535,0.019831,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.279634,3839806764.164539,0.260430,0.026310,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.293525,3658093335.583783,0.273366,0.023560,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.317311,3383875374.298976,0.295519,0.024200,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.301240,3564401954.284678,0.280552,0.026571,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.317583,3380978783.086521,0.295772,0.027461,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.313623,3423668023.784043,0.292084,0.025421,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.285173,3765224318.575017,0.265588,0.021990,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.304840,3522308225.623160,0.283905,0.024230,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.304626,3524792409.597705,0.283705,0.023870,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.295666,3631604918.183131,0.275360,0.024100,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.300535,3572770473.130377,0.279895,0.025571,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.321389,3340942933.647319,0.299317,0.026721,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.299772,3581864507.393676,0.279184,0.019370,0.003096,0.000000
CPU AMAX-H100,[CPU] HRMQ,16,16,0,67108864,4,0.314791,3410964868.890679,0.293172,0.025030,0.003096,0.000000
