dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction,outbuffer,tempbuffer
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,1024,-1,0.000199,164926043.230716,6.063324,173.304672,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,1024,-1,0.000199,164594666.197613,6.075531,162.925446,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,1024,-1,0.000197,166374719.991962,6.010529,173.539963,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,1024,-1,0.000204,160964368.805801,6.212555,163.793488,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,1024,-1,0.000196,167087338.002561,5.984894,164.877563,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,1024,-1,0.000196,167078819.610272,5.985199,161.829712,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000202,324464545.917408,3.082001,162.962326,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000201,326841642.596275,3.059586,160.652954,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000199,329636381.570988,3.033646,160.888458,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000199,328545728.487841,3.043716,161.862381,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000200,328134457.536657,3.047531,161.758255,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000199,328875453.842504,3.040665,163.884872,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000203,322213649.648159,3.103531,172.704880,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000201,326809049.609802,3.059891,160.841415,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000202,323773682.314974,3.088577,172.692078,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000200,327725875.562355,3.051331,160.773392,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000201,325720783.743757,3.070114,161.751511,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000199,329785676.153141,3.032272,162.844070,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000201,326776463.123094,3.060196,162.762802,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000203,323007687.626814,3.095902,161.705673,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000200,328479843.112875,3.044327,163.034164,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,2048,-1,0.000200,327970242.205774,3.049057,160.759033,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,4096,-1,0.000206,636633439.100605,1.570763,163.891922,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,4096,-1,0.000205,637934788.625995,1.567558,161.701477,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,4096,-1,0.000216,606329209.167027,1.649269,161.839890,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,4096,-1,0.000204,641337156.492194,1.559242,173.666443,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,4096,-1,0.000202,647291520.740595,1.544899,163.938660,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,4096,-1,0.000205,639990609.947529,1.562523,162.733612,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,4096,-1,0.000203,644712589.727820,1.551079,161.714752,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,4096,-1,0.000205,640459721.014735,1.561378,163.865997,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,4096,-1,0.000211,621653938.340864,1.608612,160.818069,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,4096,-1,0.000211,621067743.836977,1.610130,161.677719,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,4096,-1,0.000207,633247019.102390,1.579163,162.868225,1073.741828,0
NVIDIA RTX 6000 Ada Generation,LCA,32,67108864,0,4096,-1,0.000204,643317122.016279,1.554443,161.745193,1073.741828,0
