dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,2.178315,492923187.520994,2.028714,4.405115
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.784857,601584375.810354,1.662277,4.366039
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.627375,659799975.472143,1.515611,6.468115
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.447441,741820768.030056,1.348035,4.394398
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.470709,730084372.343076,1.369705,4.427541
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.246605,861333021.373485,1.160991,4.401741
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.195425,898209514.671570,1.113326,4.346956
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.555221,690410949.680045,1.448413,4.376442
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.406825,763237821.054382,1.310208,4.507151
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.075321,998531282.522221,1.001471,4.416684
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.016983,1055810762.471078,0.947139,4.423889
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.011247,1061799367.816943,0.941798,4.412904
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.107297,969696213.815974,1.031251,4.364941
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.248394,860098400.064536,1.162658,4.335675
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.271909,844197253.509485,1.184557,4.349175
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,1000000,1000000,67108864,-1,1.531528,701091943.315132,1.426346,4.466050
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,2000000,2000000,67108864,-1,2.505497,428554453.864769,2.333426,8.626698
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,2000000,2000000,67108864,-1,2.345930,457704084.752829,2.184818,8.719789
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,2000000,2000000,67108864,-1,2.083354,515391022.272086,1.940274,8.636592
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,2000000,2000000,67108864,-1,2.682735,400241499.335759,2.498492,8.703434
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,2000000,2000000,67108864,-1,1.688082,636071927.303446,1.572149,8.571220
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,2000000,2000000,67108864,-1,2.510588,427685415.041453,2.338167,8.620949
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,2000000,2000000,67108864,-1,2.126187,505008059.731327,1.980166,8.607981
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,2000000,2000000,67108864,-1,2.263392,474395021.806947,2.107948,8.634056
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,16,2000000,2000000,67108864,-1,2.099776,511360205.051646,1.955569,8.628162
