dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4,-1,0.000858,149238.239694,6700.695492,61.205482
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4,-1,0.000724,176848.334290,5654.562730,61.145287
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4,-1,0.000767,166841.108408,5993.726663,61.516766
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4,-1,0.000811,157760.980927,6338.702980,61.285954
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4,-1,0.000771,165933.795041,6026.499905,61.232475
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4,-1,0.001152,111104.654500,9000.523016,61.214622
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4,-1,0.000769,166359.946015,6011.062302,61.337845
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4,-1,0.000872,146828.557500,6810.664199,61.320122
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,4,-1,0.000896,142913.286944,6997.250021,61.282288
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000758,337816.425774,2960.187616,61.257141
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000801,319605.684396,3128.855489,61.155151
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000823,311041.244093,3215.007717,61.365124
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000939,272767.862049,3666.121047,61.434189
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000784,326682.297031,3061.078023,61.291309
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_blocks,32,16777216,32768,8,-1,0.000908,281899.208878,3547.367174,61.306953
