dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.196932,10904684073.509762,0.091704,0.214335
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.189405,11338034237.488928,0.088199,0.287703
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.191143,11234958952.657701,0.089008,0.222349
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.190489,11273531100.956617,0.088703,0.268264
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.190817,11254157979.829636,0.088856,0.293996
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.190492,11273367651.900646,0.088705,0.235259
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.190493,11273294507.725597,0.088705,0.208751
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.190501,11272822253.986969,0.088709,0.221106
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.190486,11273733387.013731,0.088702,0.279302
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.191140,11235149990.837688,0.089006,0.204805
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.190511,11272252532.063339,0.088713,0.207842
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.190493,11273282768.625399,0.088705,0.205164
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.190480,11274085598.811146,0.088699,0.206842
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.190493,11273305343.839787,0.088705,0.277000
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.190484,11273816470.890261,0.088701,0.208193
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,1,1,67108864,-1,0.190480,11274057601.683657,0.088699,0.262410
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.192896,11132875170.929785,0.089824,0.232042
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.192905,11132352087.549276,0.089828,0.283702
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.192902,11132495622.371162,0.089827,0.209784
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.192898,11132753642.124548,0.089825,0.272619
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.192894,11132997583.060772,0.089823,0.197703
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.192895,11132924487.723505,0.089824,0.206327
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.192898,11132723700.652376,0.089825,0.281964
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.193810,11080337054.478930,0.090250,0.209377
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.193130,11119394624.144323,0.089933,0.210252
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.193555,11094980638.253265,0.090131,0.212358
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.192883,11133601757.179201,0.089818,0.225048
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.192898,11132770374.193851,0.089825,0.210649
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.192902,11132538771.599480,0.089827,0.210949
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.192899,11132701684.966764,0.089825,0.279961
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.193596,11092599428.109152,0.090150,0.211914
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,2,2,67108864,-1,0.192906,11132279000.687929,0.089829,0.211134
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,4,4,67108864,-1,0.196677,10918859136.160231,0.091585,0.212265
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,4,4,67108864,-1,0.197126,10893949783.315208,0.091794,0.211672
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,4,4,67108864,-1,0.197380,10879971331.168072,0.091912,0.297125
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,4,4,67108864,-1,0.195322,10994582009.790462,0.090954,0.211327
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,4,4,67108864,-1,0.194690,11030279602.696566,0.090660,0.284481
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,4,4,67108864,-1,0.194680,11030823397.811949,0.090655,0.308958
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,4,4,67108864,-1,0.192713,11143421285.797356,0.089739,0.284573
NVIDIA GeForce RTX 3090 Ti,[GPU] RTX_cast,32,4,4,67108864,-1,0.192698,11144268379.686630,0.089732,0.205874
