dev,alg,reps,n,bs,q,lr,t,q/s,ns/q,construction
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027906,76953390931.571075,0.012995,0.215833
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027885,77011063960.886383,0.012985,0.213578
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027896,76982435083.551071,0.012990,0.215212
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027892,76992800522.409363,0.012988,0.218567
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027916,76927669389.503082,0.012999,0.213077
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027884,77013576651.472397,0.012985,0.215722
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027893,76989341556.286026,0.012989,0.217135
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027895,76985556529.422180,0.012989,0.215402
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027880,77024640761.507843,0.012983,0.218919
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027892,76991494818.314285,0.012988,0.212557
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027898,76974987799.311234,0.012991,0.214149
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027898,76977477084.524750,0.012991,0.214520
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027875,77040056784.980698,0.012980,0.211514
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027887,77006260279.308884,0.012986,0.216083
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027899,76973851096.819290,0.012991,0.220842
NVIDIA GeForce RTX 4090,LCA,32,1,0,67108864,-1,0.027864,77070247893.411270,0.012975,0.218578
NVIDIA GeForce RTX 4090,LCA,32,2,0,67108864,-1,0.027906,76953390931.571075,0.012995,0.215833
